CustomerID,LoanAmount,GeoAccuracy,LeadResponseTime,LeadSource,TransactionHistory,BehavioralScore,LeadConversion,DisbursalAmount,InquiryTime,ProductType,ChannelType,NeedsPhysicalVerification,FastResponse
7206,285707,0.638068208,12,Online,40,0.765049239,0,36451,1/12/2024 21:00,ConsumerDurables,MainBranch,TRUE,TRUE
7207,233736,0.623258162,18,Referral,16,0.151445287,0,260916,1/22/2024 2:00,PersonalLoan,MainBranch,TRUE,FALSE
7208,198955,0.781808293,36,Referral,40,0.979349544,1,167070,1/27/2024 1:00,PersonalLoan,MainBranch,TRUE,FALSE
7209,224131,0.90584195,31,Branch,41,0.321352315,1,394774,1/8/2024 19:00,ConsumerDurables,MainBranch,FALSE,FALSE
7210,224004,0.873262841,13,Referral,46,0.91864616,1,353479,1/6/2024 9:00,PersonalLoan,MainBranch,FALSE,TRUE
7211,388130,0.779979451,20,Referral,8,0.662278301,0,126016,1/13/2024 15:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
7212,398103,0.815694841,45,Branch,24,0.634117489,0,488118,1/23/2024 7:00,PersonalLoan,MainBranch,FALSE,FALSE
7213,314179,0.621049479,36,Branch,16,0.915372449,0,443106,1/11/2024 8:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
7214,159767,0.716287133,55,Online,27,0.513279332,0,338542,1/10/2024 10:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
7215,483961,0.627682813,55,Online,2,0.400778031,0,426062,1/30/2024 15:00,PersonalLoan,MainBranch,TRUE,FALSE
7216,67241,0.942208987,7,Branch,20,0.217622755,1,403188,1/21/2024 3:00,ConsumerDurables,LocalSpoke,FALSE,TRUE
7217,102975,0.556277254,23,Branch,20,0.144536195,0,265307,1/28/2024 9:00,PersonalLoan,MainBranch,TRUE,FALSE
7218,204226,0.839870279,34,Referral,20,0.791768814,0,34955,1/14/2024 11:00,PersonalLoan,LocalSpoke,FALSE,FALSE
7219,468841,0.630141599,53,Referral,19,0.127938325,1,353280,1/1/2024 7:00,ConsumerDurables,MainBranch,TRUE,FALSE
7220,488166,0.737788705,58,Referral,18,0.394017552,0,180490,1/3/2024 7:00,ConsumerDurables,MainBranch,TRUE,FALSE
7221,106396,0.64970639,50,Branch,13,0.40921683,0,187442,1/24/2024 20:00,PersonalLoan,LocalSpoke,TRUE,FALSE
7222,168920,0.661622659,32,Branch,17,0.664499378,1,434404,1/23/2024 22:00,PersonalLoan,LocalSpoke,TRUE,FALSE
7223,456547,0.630196507,21,Online,33,0.278514507,1,34160,1/12/2024 9:00,ConsumerDurables,MainBranch,TRUE,FALSE
7224,244999,0.876396461,6,Referral,28,0.838228938,0,309697,1/5/2024 0:00,ConsumerDurables,LocalSpoke,FALSE,TRUE
7225,136226,0.682857929,16,Online,5,0.207484152,0,313900,1/28/2024 9:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
7226,134719,0.863178509,35,Branch,28,0.789148655,0,431202,1/5/2024 1:00,PersonalLoan,LocalSpoke,FALSE,FALSE
7227,113014,0.728034965,54,Referral,25,0.849759174,0,359916,1/9/2024 18:00,PersonalLoan,LocalSpoke,TRUE,FALSE
7228,89346,0.773623021,47,Online,20,0.19318064,0,44103,1/24/2024 1:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
7229,120411,0.771643738,53,Branch,21,0.809415834,0,306974,1/24/2024 12:00,PersonalLoan,MainBranch,TRUE,FALSE
7230,235550,0.98792604,20,Online,13,0.713740148,0,16980,1/2/2024 8:00,ConsumerDurables,MainBranch,FALSE,FALSE
7231,193326,0.683531228,42,Referral,6,0.874377905,0,488628,1/12/2024 12:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
7232,236806,0.603842048,41,Online,29,0.509968317,0,338860,1/19/2024 11:00,PersonalLoan,LocalSpoke,TRUE,FALSE
7233,471837,0.95589597,11,Online,42,0.233856508,1,353090,1/28/2024 5:00,PersonalLoan,LocalSpoke,FALSE,TRUE
7234,388585,0.587419645,32,Branch,9,0.912039737,1,139992,1/18/2024 18:00,PersonalLoan,MainBranch,TRUE,FALSE
7235,96121,0.917211423,14,Referral,29,0.790043617,0,106280,1/6/2024 9:00,PersonalLoan,MainBranch,FALSE,TRUE
7236,262490,0.575107448,24,Online,38,0.020985372,1,293019,1/13/2024 7:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
7237,372341,0.829362167,44,Branch,1,0.939413586,1,360381,1/24/2024 9:00,PersonalLoan,MainBranch,FALSE,FALSE
7238,134577,0.575270407,39,Referral,30,0.948525259,0,224091,1/20/2024 22:00,PersonalLoan,MainBranch,TRUE,FALSE
7239,406778,0.96154291,43,Branch,32,0.355304131,0,247681,1/24/2024 22:00,ConsumerDurables,MainBranch,FALSE,FALSE
7240,299106,0.782504141,31,Referral,23,0.010018257,0,275271,1/5/2024 13:00,PersonalLoan,LocalSpoke,TRUE,FALSE
7241,485647,0.66463692,17,Branch,39,0.552537321,0,35392,1/14/2024 7:00,PersonalLoan,MainBranch,TRUE,FALSE
7242,412355,0.570161387,25,Branch,10,0.913675773,1,320404,1/8/2024 9:00,PersonalLoan,LocalSpoke,TRUE,FALSE
7243,185909,0.685596118,9,Branch,44,0.124440284,0,270990,1/17/2024 9:00,PersonalLoan,LocalSpoke,TRUE,TRUE
7244,492210,0.852510017,22,Online,21,0.590509687,0,346038,1/11/2024 3:00,ConsumerDurables,MainBranch,FALSE,FALSE
7245,455831,0.692475442,55,Online,26,0.73176928,0,94599,1/25/2024 20:00,ConsumerDurables,MainBranch,TRUE,FALSE
7246,51466,0.623047068,45,Branch,15,0.134689861,0,423271,1/5/2024 17:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
7247,342915,0.788704724,48,Referral,17,0.51327341,1,187733,1/5/2024 19:00,ConsumerDurables,MainBranch,TRUE,FALSE
7248,396030,0.708910926,35,Branch,35,0.088804274,0,392934,1/28/2024 14:00,PersonalLoan,MainBranch,TRUE,FALSE
7249,378055,0.582903118,37,Online,25,0.558126174,1,216083,1/23/2024 20:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
7250,279638,0.576993995,55,Referral,15,0.442115608,0,41292,1/25/2024 7:00,PersonalLoan,LocalSpoke,TRUE,FALSE
7251,463962,0.853730995,17,Online,33,0.264698023,1,125119,1/6/2024 17:00,PersonalLoan,LocalSpoke,FALSE,FALSE
7252,138422,0.987335948,28,Branch,11,0.853080539,1,111961,1/18/2024 0:00,PersonalLoan,MainBranch,FALSE,FALSE
7253,385513,0.616547035,1,Online,24,0.381789477,1,254246,1/13/2024 0:00,ConsumerDurables,MainBranch,TRUE,TRUE
7254,314037,0.8865743,53,Online,6,0.699817078,0,227462,1/23/2024 0:00,PersonalLoan,LocalSpoke,FALSE,FALSE
7255,342717,0.543803351,9,Online,28,0.790682668,1,342218,1/12/2024 15:00,ConsumerDurables,MainBranch,TRUE,TRUE
7256,146907,0.69078796,55,Branch,29,0.1786279,0,298654,1/8/2024 8:00,PersonalLoan,LocalSpoke,TRUE,FALSE
7257,484090,0.753344076,49,Online,48,0.119113503,0,97953,1/11/2024 1:00,ConsumerDurables,MainBranch,TRUE,FALSE
7258,258434,0.634373473,13,Branch,21,0.007835173,0,222922,1/23/2024 13:00,ConsumerDurables,LocalSpoke,TRUE,TRUE
7259,412100,0.764789208,47,Branch,12,0.305807889,1,141399,1/25/2024 0:00,ConsumerDurables,MainBranch,TRUE,FALSE
7260,268532,0.941307214,32,Online,22,0.815955682,0,10584,1/16/2024 21:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
7261,308093,0.972218981,28,Referral,27,0.772765829,1,117298,1/4/2024 8:00,PersonalLoan,LocalSpoke,FALSE,FALSE
7262,430724,0.550278477,53,Online,21,0.871805941,0,399031,1/1/2024 12:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
7263,476583,0.635922967,31,Online,15,0.760600203,0,384864,1/30/2024 0:00,ConsumerDurables,MainBranch,TRUE,FALSE
7264,202271,0.989566959,8,Online,18,0.023991573,0,134940,1/19/2024 11:00,ConsumerDurables,MainBranch,FALSE,TRUE
7265,403548,0.635209205,8,Referral,10,0.385517639,0,262393,1/6/2024 17:00,PersonalLoan,LocalSpoke,TRUE,TRUE
7266,255400,0.846353676,34,Referral,22,0.005927227,0,178494,1/9/2024 0:00,PersonalLoan,MainBranch,FALSE,FALSE
7267,369868,0.626726847,23,Branch,44,0.036051014,0,57044,1/15/2024 3:00,ConsumerDurables,MainBranch,TRUE,FALSE
7268,398277,0.678182797,10,Referral,20,0.47855873,0,196080,1/17/2024 6:00,ConsumerDurables,LocalSpoke,TRUE,TRUE
7269,217477,0.595639494,37,Referral,19,0.360005544,1,375072,1/20/2024 23:00,PersonalLoan,MainBranch,TRUE,FALSE
7270,279304,0.928150097,48,Online,28,0.558523509,0,475436,1/23/2024 9:00,PersonalLoan,MainBranch,FALSE,FALSE
7271,65989,0.941324382,25,Branch,37,0.066160941,0,119813,1/10/2024 20:00,ConsumerDurables,MainBranch,FALSE,FALSE
7272,341075,0.648456254,51,Branch,44,0.588300115,0,307748,1/27/2024 4:00,PersonalLoan,LocalSpoke,TRUE,FALSE
7273,321434,0.911794912,33,Referral,1,0.065002369,0,11956,1/19/2024 22:00,PersonalLoan,LocalSpoke,FALSE,FALSE
7274,481583,0.679120825,45,Referral,34,0.423684205,1,112897,1/23/2024 21:00,ConsumerDurables,MainBranch,TRUE,FALSE
7275,171136,0.549509711,4,Online,35,0.352357629,1,111209,1/13/2024 21:00,ConsumerDurables,MainBranch,TRUE,TRUE
7276,392022,0.879038199,7,Referral,26,0.223947941,0,299229,1/24/2024 4:00,PersonalLoan,MainBranch,FALSE,TRUE
7277,402621,0.798223124,33,Referral,30,0.311971268,0,121144,1/21/2024 7:00,ConsumerDurables,MainBranch,TRUE,FALSE
7278,257370,0.637191222,2,Branch,12,0.000524104,0,299355,1/16/2024 7:00,ConsumerDurables,LocalSpoke,TRUE,TRUE
7279,176299,0.62649987,48,Referral,14,0.324093543,0,359263,1/30/2024 1:00,PersonalLoan,MainBranch,TRUE,FALSE
7280,211205,0.987811685,46,Online,39,0.078408342,0,162420,1/8/2024 0:00,PersonalLoan,LocalSpoke,FALSE,FALSE
7281,293688,0.93125052,32,Branch,4,0.921302173,0,55386,1/8/2024 4:00,PersonalLoan,LocalSpoke,FALSE,FALSE
7282,155686,0.904899165,5,Branch,12,0.07433288,0,425621,1/10/2024 2:00,ConsumerDurables,LocalSpoke,FALSE,TRUE
7283,470268,0.564008854,57,Referral,24,0.953105888,1,429902,1/18/2024 9:00,ConsumerDurables,MainBranch,TRUE,FALSE
7284,419430,0.877593637,46,Online,40,0.491426335,1,476330,1/25/2024 11:00,PersonalLoan,MainBranch,FALSE,FALSE
7285,352619,0.607270111,17,Branch,31,0.513173155,0,16677,1/30/2024 19:00,PersonalLoan,MainBranch,TRUE,FALSE
7286,132666,0.988694472,12,Online,1,0.788125739,0,215231,1/14/2024 1:00,ConsumerDurables,LocalSpoke,FALSE,TRUE
7287,408766,0.526044594,52,Online,37,0.695379713,1,278052,1/25/2024 14:00,ConsumerDurables,MainBranch,TRUE,FALSE
7288,238728,0.676069242,12,Referral,1,0.237061123,0,388195,1/9/2024 19:00,PersonalLoan,LocalSpoke,TRUE,TRUE
7289,185705,0.71432392,35,Online,15,0.025466349,1,314149,1/6/2024 17:00,PersonalLoan,MainBranch,TRUE,FALSE
7290,460520,0.912101456,21,Branch,13,0.778449209,0,438086,1/10/2024 21:00,ConsumerDurables,MainBranch,FALSE,FALSE
7291,157573,0.883111409,21,Referral,29,0.129742799,0,24606,1/26/2024 1:00,ConsumerDurables,MainBranch,FALSE,FALSE
7292,278892,0.687496072,58,Branch,45,0.598369229,0,491307,1/30/2024 17:00,PersonalLoan,LocalSpoke,TRUE,FALSE
7293,358690,0.782780147,2,Online,4,0.942631774,1,193117,1/14/2024 4:00,ConsumerDurables,LocalSpoke,TRUE,TRUE
7294,319152,0.917797582,53,Online,15,0.54944349,1,283405,1/27/2024 7:00,PersonalLoan,MainBranch,FALSE,FALSE
7295,360435,0.509099796,57,Referral,44,0.285573259,0,415223,1/1/2024 10:00,ConsumerDurables,MainBranch,TRUE,FALSE
7296,208477,0.90108905,21,Referral,40,0.178802122,0,24574,1/17/2024 16:00,ConsumerDurables,MainBranch,FALSE,FALSE
7297,298141,0.973448013,15,Branch,48,0.026949911,0,431201,1/9/2024 10:00,PersonalLoan,LocalSpoke,FALSE,TRUE
7298,348530,0.516032261,11,Branch,12,0.623244942,0,200755,1/22/2024 22:00,ConsumerDurables,MainBranch,TRUE,TRUE
7299,140909,0.522790494,10,Online,25,0.557999069,1,440794,1/22/2024 11:00,PersonalLoan,MainBranch,TRUE,TRUE
7300,201899,0.672257003,18,Referral,27,0.461725915,0,154966,1/8/2024 12:00,PersonalLoan,LocalSpoke,TRUE,FALSE
7301,345184,0.543884782,23,Online,6,0.193771429,1,194498,1/18/2024 22:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
7302,110354,0.73963804,31,Online,23,0.236631867,1,454532,1/24/2024 5:00,PersonalLoan,LocalSpoke,TRUE,FALSE
7303,390687,0.864355343,54,Branch,15,0.958529003,0,346921,1/18/2024 4:00,ConsumerDurables,MainBranch,FALSE,FALSE
7304,68157,0.783449618,55,Branch,39,0.020404088,1,446813,1/23/2024 14:00,PersonalLoan,LocalSpoke,TRUE,FALSE
7305,85315,0.598215955,56,Branch,5,0.363434665,0,142854,1/14/2024 16:00,PersonalLoan,LocalSpoke,TRUE,FALSE
7306,348076,0.82740565,26,Referral,23,0.038812505,0,29672,1/24/2024 7:00,PersonalLoan,LocalSpoke,FALSE,FALSE
7307,464380,0.84242724,53,Branch,15,0.191569339,0,480273,1/8/2024 15:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
7308,195486,0.966222978,2,Referral,25,0.933136287,1,360120,1/6/2024 10:00,PersonalLoan,MainBranch,FALSE,TRUE
7309,308669,0.573398449,39,Online,30,0.149562776,0,497893,1/12/2024 10:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
7310,457543,0.846168082,7,Referral,44,0.600785308,1,434889,1/28/2024 13:00,PersonalLoan,LocalSpoke,FALSE,TRUE
7311,426024,0.955713609,24,Branch,43,0.346945074,1,138795,1/16/2024 10:00,PersonalLoan,MainBranch,FALSE,FALSE
7312,182018,0.750782077,39,Referral,4,0.633048122,0,213601,1/19/2024 23:00,PersonalLoan,MainBranch,TRUE,FALSE
7313,326837,0.68089984,32,Referral,13,0.852142859,0,159676,1/2/2024 0:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
7314,339385,0.585374747,26,Branch,40,0.28654441,0,83424,1/17/2024 3:00,PersonalLoan,LocalSpoke,TRUE,FALSE
7315,427338,0.933393443,23,Branch,39,0.078623132,1,11423,1/13/2024 20:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
7316,145790,0.697123187,14,Online,23,0.204179891,0,62302,1/8/2024 10:00,PersonalLoan,MainBranch,TRUE,TRUE
7317,458756,0.962441222,29,Referral,16,0.439090213,0,349595,1/9/2024 13:00,PersonalLoan,MainBranch,FALSE,FALSE
7318,122255,0.923879149,25,Online,35,0.515063862,1,170371,1/1/2024 4:00,ConsumerDurables,MainBranch,FALSE,FALSE
7319,245829,0.688319926,56,Online,16,0.941895272,0,25230,1/13/2024 17:00,ConsumerDurables,MainBranch,TRUE,FALSE
7320,222275,0.786957154,31,Referral,48,0.016101978,0,415745,1/8/2024 9:00,ConsumerDurables,MainBranch,TRUE,FALSE
7321,468297,0.513587018,2,Online,7,0.757627073,0,117627,1/14/2024 2:00,PersonalLoan,MainBranch,TRUE,TRUE
7322,242933,0.631610701,2,Referral,45,0.072509736,1,262294,1/28/2024 14:00,PersonalLoan,LocalSpoke,TRUE,TRUE
7323,311439,0.855136424,23,Online,13,0.077922105,0,272314,1/25/2024 16:00,PersonalLoan,MainBranch,FALSE,FALSE
7324,61350,0.838955473,58,Online,29,0.654132292,0,454166,1/6/2024 10:00,ConsumerDurables,MainBranch,FALSE,FALSE
7325,236584,0.67668473,47,Referral,39,0.908932557,0,159458,1/10/2024 8:00,PersonalLoan,LocalSpoke,TRUE,FALSE
7326,368953,0.904304016,11,Branch,20,0.287696334,0,26393,1/13/2024 17:00,ConsumerDurables,LocalSpoke,FALSE,TRUE
7327,151894,0.617918026,29,Referral,29,0.269306179,0,123632,1/13/2024 21:00,PersonalLoan,MainBranch,TRUE,FALSE
7328,409701,0.730635267,42,Branch,18,0.617711824,1,105889,1/4/2024 18:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
7329,486048,0.736265318,35,Referral,22,0.776280831,0,349836,1/11/2024 21:00,ConsumerDurables,MainBranch,TRUE,FALSE
7330,471585,0.670408384,49,Referral,36,0.86895912,1,230567,1/19/2024 5:00,PersonalLoan,LocalSpoke,TRUE,FALSE
7331,81728,0.977333051,9,Branch,41,0.249706149,1,307827,1/22/2024 17:00,ConsumerDurables,LocalSpoke,FALSE,TRUE
7332,329720,0.848342017,32,Branch,48,0.740199179,1,437170,1/5/2024 21:00,PersonalLoan,MainBranch,FALSE,FALSE
7333,472217,0.769599668,30,Referral,36,0.30721209,0,105481,1/28/2024 20:00,ConsumerDurables,MainBranch,TRUE,FALSE
7334,133384,0.755257547,15,Referral,8,0.54481192,1,387750,1/19/2024 10:00,ConsumerDurables,MainBranch,TRUE,TRUE
7335,50390,0.579648046,14,Referral,3,0.190852471,0,136067,1/25/2024 16:00,PersonalLoan,MainBranch,TRUE,TRUE
7336,357580,0.686093449,51,Branch,29,0.146002024,0,167249,1/15/2024 22:00,PersonalLoan,MainBranch,TRUE,FALSE
7337,61569,0.836386657,17,Referral,9,0.93530355,0,149346,1/8/2024 5:00,ConsumerDurables,MainBranch,FALSE,FALSE
7338,456245,0.96228511,22,Branch,8,0.54719925,0,229486,1/20/2024 5:00,PersonalLoan,MainBranch,FALSE,FALSE
7339,72490,0.90823203,52,Online,30,0.004589547,0,317619,1/17/2024 11:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
7340,358019,0.650194902,30,Branch,12,0.793436544,1,312272,1/10/2024 13:00,PersonalLoan,MainBranch,TRUE,FALSE
7341,318011,0.716978313,17,Online,46,0.690870132,0,126647,1/7/2024 12:00,ConsumerDurables,MainBranch,TRUE,FALSE
7342,130820,0.54145876,16,Referral,28,0.325882805,0,42394,1/14/2024 21:00,PersonalLoan,MainBranch,TRUE,FALSE
7343,411659,0.551086162,52,Referral,42,0.463964282,0,139015,1/30/2024 15:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
7344,321265,0.735115193,8,Branch,49,0.449879497,0,184500,1/13/2024 16:00,PersonalLoan,MainBranch,TRUE,TRUE
7345,51539,0.765109703,59,Online,43,0.274769695,1,422254,1/29/2024 7:00,ConsumerDurables,MainBranch,TRUE,FALSE
7346,460243,0.632013548,39,Referral,10,0.98055704,0,62988,1/13/2024 10:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
7347,439546,0.821391345,31,Referral,13,0.543885083,0,338093,1/26/2024 14:00,PersonalLoan,MainBranch,FALSE,FALSE
7348,386373,0.851690343,12,Online,2,0.897279441,0,198741,1/15/2024 6:00,PersonalLoan,LocalSpoke,FALSE,TRUE
7349,452137,0.649558066,33,Referral,1,0.585355386,0,211491,1/22/2024 14:00,ConsumerDurables,MainBranch,TRUE,FALSE
7350,362579,0.879212363,58,Referral,22,0.690183124,0,100010,1/28/2024 3:00,PersonalLoan,MainBranch,FALSE,FALSE
7351,453526,0.60280246,12,Branch,33,0.029542443,0,116317,1/30/2024 23:00,PersonalLoan,LocalSpoke,TRUE,TRUE
7352,113965,0.772125689,25,Referral,16,0.511818549,1,14242,1/1/2024 12:00,PersonalLoan,MainBranch,TRUE,FALSE
7353,423192,0.902140547,38,Online,42,0.721276783,1,283570,1/30/2024 4:00,PersonalLoan,LocalSpoke,FALSE,FALSE
7354,408588,0.768504543,48,Referral,29,0.121863038,0,384062,1/16/2024 22:00,ConsumerDurables,MainBranch,TRUE,FALSE
7355,382066,0.953981359,18,Branch,10,0.678324963,0,474988,1/8/2024 6:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
7356,147799,0.529250616,19,Referral,39,0.084272227,0,40515,1/17/2024 18:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
7357,143948,0.794156923,55,Online,7,0.807022918,0,446092,1/27/2024 18:00,PersonalLoan,MainBranch,TRUE,FALSE
7358,193314,0.780877726,3,Referral,1,0.97778384,0,143790,1/27/2024 7:00,PersonalLoan,LocalSpoke,TRUE,TRUE
7359,298099,0.830176664,35,Online,26,0.626734601,0,38533,1/19/2024 23:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
7360,321091,0.916703419,5,Branch,45,0.077077893,0,438929,1/29/2024 7:00,PersonalLoan,MainBranch,FALSE,TRUE
7361,293322,0.862926542,35,Referral,5,0.586753449,1,13685,1/12/2024 3:00,ConsumerDurables,MainBranch,FALSE,FALSE
7362,252538,0.895141368,51,Referral,35,0.74086308,0,94471,1/28/2024 22:00,ConsumerDurables,MainBranch,FALSE,FALSE
7363,284778,0.644408363,27,Branch,13,0.933095996,0,200872,1/29/2024 2:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
7364,305821,0.693748689,37,Online,27,0.045458692,0,266556,1/15/2024 3:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
7365,242888,0.813388487,46,Online,12,0.775042309,0,117139,1/2/2024 2:00,PersonalLoan,LocalSpoke,FALSE,FALSE
7366,360929,0.776730736,21,Referral,30,0.132581707,1,49364,1/11/2024 18:00,ConsumerDurables,MainBranch,TRUE,FALSE
7367,432107,0.980551937,16,Online,32,0.790586377,0,372703,1/24/2024 11:00,PersonalLoan,MainBranch,FALSE,FALSE
7368,312651,0.59341725,28,Online,31,0.888710286,0,79415,1/6/2024 14:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
7369,208223,0.675639186,25,Referral,5,0.861242831,0,344697,1/13/2024 18:00,PersonalLoan,LocalSpoke,TRUE,FALSE
7370,61618,0.786377617,33,Online,37,0.652873157,0,425823,1/21/2024 0:00,PersonalLoan,LocalSpoke,TRUE,FALSE
7371,386430,0.933981885,17,Online,2,0.500765629,0,202625,1/1/2024 16:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
7372,328266,0.964674262,43,Referral,38,0.874586712,0,302825,1/17/2024 5:00,PersonalLoan,LocalSpoke,FALSE,FALSE
7373,188426,0.668018165,30,Referral,7,0.51907126,0,109505,1/27/2024 3:00,PersonalLoan,MainBranch,TRUE,FALSE
7374,421742,0.533554231,41,Online,1,0.190111128,1,9576,1/18/2024 9:00,PersonalLoan,MainBranch,TRUE,FALSE
7375,474195,0.710809849,53,Referral,3,0.942833032,0,123551,1/3/2024 0:00,PersonalLoan,MainBranch,TRUE,FALSE
7376,136436,0.697172072,4,Online,20,0.37329066,0,264314,1/3/2024 12:00,ConsumerDurables,MainBranch,TRUE,TRUE
7377,260448,0.993243534,2,Online,2,0.624349028,0,410645,1/14/2024 1:00,ConsumerDurables,MainBranch,FALSE,TRUE
7378,495990,0.715530622,9,Online,42,0.199145808,1,216281,1/25/2024 11:00,ConsumerDurables,MainBranch,TRUE,TRUE
7379,186109,0.6528615,54,Online,43,0.110539636,1,410476,1/7/2024 1:00,ConsumerDurables,MainBranch,TRUE,FALSE
7380,78633,0.682688687,31,Referral,21,0.55103845,0,426377,1/30/2024 5:00,ConsumerDurables,MainBranch,TRUE,FALSE
7381,336639,0.69846314,25,Referral,45,0.55459455,1,112550,1/21/2024 15:00,PersonalLoan,LocalSpoke,TRUE,FALSE
7382,376694,0.910770191,37,Branch,32,0.36974234,1,154156,1/1/2024 5:00,ConsumerDurables,MainBranch,FALSE,FALSE
7383,262456,0.540507446,36,Referral,48,0.311738533,1,178436,1/9/2024 12:00,PersonalLoan,MainBranch,TRUE,FALSE
7384,348627,0.658253524,55,Branch,20,0.374173488,1,248331,1/11/2024 9:00,ConsumerDurables,MainBranch,TRUE,FALSE
7385,425325,0.983159246,5,Online,43,0.7951456,0,231144,1/15/2024 8:00,PersonalLoan,LocalSpoke,FALSE,TRUE
7386,346213,0.576551252,24,Referral,31,0.357734792,1,33000,1/18/2024 23:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
7387,188442,0.871300661,24,Online,43,0.921372674,1,167409,1/15/2024 7:00,PersonalLoan,LocalSpoke,FALSE,FALSE
7388,169873,0.678196751,29,Branch,33,0.112962468,0,485751,1/26/2024 17:00,ConsumerDurables,MainBranch,TRUE,FALSE
7389,428987,0.790892763,50,Referral,24,0.931576295,1,113575,1/18/2024 8:00,ConsumerDurables,MainBranch,TRUE,FALSE
7390,121947,0.549774019,45,Referral,18,0.689548006,0,431889,1/23/2024 4:00,ConsumerDurables,MainBranch,TRUE,FALSE
7391,220205,0.653205834,31,Referral,20,0.344350925,1,455369,1/21/2024 6:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
7392,277107,0.750432471,37,Referral,32,0.006855223,0,475967,1/3/2024 6:00,ConsumerDurables,MainBranch,TRUE,FALSE
7393,145761,0.615850329,58,Online,5,0.802431622,0,172118,1/8/2024 8:00,PersonalLoan,LocalSpoke,TRUE,FALSE
7394,425897,0.770934972,56,Referral,2,0.969327463,1,170880,1/20/2024 11:00,ConsumerDurables,MainBranch,TRUE,FALSE
7395,443908,0.609879657,19,Branch,26,0.982439361,0,190324,1/21/2024 14:00,ConsumerDurables,MainBranch,TRUE,FALSE
7396,78926,0.825050276,23,Referral,25,0.42340521,0,187060,1/22/2024 16:00,PersonalLoan,MainBranch,FALSE,FALSE
7397,411926,0.95217717,35,Branch,22,0.070504396,0,469161,1/5/2024 21:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
7398,154700,0.542744319,54,Branch,39,0.313753786,1,251108,1/17/2024 4:00,PersonalLoan,MainBranch,TRUE,FALSE
7399,386128,0.608308018,50,Online,22,0.30974023,0,400977,1/26/2024 12:00,PersonalLoan,MainBranch,TRUE,FALSE
7400,486606,0.922211514,6,Referral,11,0.102381242,1,16221,1/18/2024 9:00,PersonalLoan,LocalSpoke,FALSE,TRUE
7401,99593,0.815776743,6,Branch,11,0.524716598,1,402642,1/9/2024 9:00,ConsumerDurables,MainBranch,FALSE,TRUE
7402,387753,0.539354459,56,Referral,45,0.604578478,0,25068,1/7/2024 0:00,PersonalLoan,LocalSpoke,TRUE,FALSE
7403,55209,0.743175058,37,Online,4,0.728819078,0,392869,1/8/2024 12:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
7404,176700,0.604879258,30,Online,33,0.051013745,0,227216,1/2/2024 11:00,PersonalLoan,MainBranch,TRUE,FALSE
7405,449749,0.599548197,1,Referral,18,0.27539733,0,124861,1/2/2024 11:00,PersonalLoan,LocalSpoke,TRUE,TRUE
7406,136597,0.970322672,8,Branch,31,0.355203502,0,235035,1/17/2024 12:00,ConsumerDurables,LocalSpoke,FALSE,TRUE
7407,319355,0.880770774,28,Online,44,0.89224136,0,155669,1/23/2024 3:00,PersonalLoan,LocalSpoke,FALSE,FALSE
7408,59927,0.848115297,25,Branch,28,0.901392012,1,130349,1/10/2024 13:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
7409,258535,0.619464409,33,Branch,42,0.259971864,1,3877,1/9/2024 18:00,ConsumerDurables,MainBranch,TRUE,FALSE
7410,167333,0.559286717,53,Referral,22,0.487331057,0,405535,1/20/2024 13:00,PersonalLoan,LocalSpoke,TRUE,FALSE
7411,205666,0.935416311,38,Online,40,0.424756363,0,183606,1/1/2024 5:00,PersonalLoan,MainBranch,FALSE,FALSE
7412,255924,0.502939785,52,Referral,3,0.526707577,0,33112,1/20/2024 2:00,PersonalLoan,MainBranch,TRUE,FALSE
